jobTitle,companyName,location,salary,employmentType,seniority,postedAt,jobId,jobUrl,companyUrl,description
Vedúci oddelenia prevádzky a údržby (Operational and Maintenance Lead),FUERGY Industries j. s. a.,"Škultétyho 1, Žilina","[""2000"",""2000"",""EUR"",""mesiac""]",plný úväzok,lead,2025-09-11T00:00:00.000Z,5156248,https://www.profesia.sk/praca/fuergy-industries-j/O5156248,https://www.profesia.sk/praca/fuergy-industries-j-s-a/C231399,"


Tím je ako batéria – spolu máme väčší výkon.


Hľadáme ďalší článok, ktorý nás nabije novou energiou.

​

Hľadáme skúseného Vedúceho servisu, ktorý dokáže viesť tím servisných technikov a zároveň sa nebojí prevziať zodpovednosť za kvalitu a efektivitu servisných procesov. Ak máš technické myslenie, organizačné schopnosti a chuť posúvať veci dopredu, u nás dostaneš priestor ukázať, čo v tebe je.​





Čo bude tvojou úlohou?

Povedieš tím servisných technikov.

Budeš plánovať, prideľovať a kontrolovať servisné úlohy – od inštalácií až po údržbu a opravy zariadení u zákazníkov.

Postaráš sa o rýchlu diagnostiku technických problémov a navrhneš najlepšie riešenia.

Zabezpečíš pravidelnú preventívnu údržbu v súlade s predpismi a dohliadneš na kvalitu všetkých servisných zásahov.

Budeš mať na starosti servisnú dokumentáciu, bezpečnosť pri práci a dodržiavanie interných i legislatívnych pravidiel.

Spolupracovať budeš s kolegami naprieč firmou aj s externými partnermi.

Zákazníkom poskytneš technickú podporu a zabezpečíš, aby správne využívali naše zariadenia.

Budeš navrhovať, ako optimalizovať servisné procesy a zvyšovať efektivitu tímu.

Sleduješ nové trendy v oblasti techniky a prinášaš ich do praxe.

Riešiš eskalované problémy tak, aby boli zákazníci vždy spokojní."
Brigáda pre študenta - oddelenie údržby a inžinieringu,Magna,"Kechnec 265, Kechnec","[""5"",""5"",""EUR"",""hod.""]",na dohodu (brigády),,2025-09-26T00:00:00.000Z,5001189,https://www.profesia.sk/praca/magna/O5001189,https://www.profesia.sk/praca/magna/C250713,"Hľadáme šikovného študentka/študentku, ktorý nám pomôže na oddelení Údržby a Inžinieringu aspoň 2 dni v týždni a rozvinie s nami dlhodobú spoluprácu, ktorá možno vyústi aj do trvalého pracovného pomeru po štúdiu.
Náplňou Vašej práce bude podpora oddelenia logistiky.

Hlavné pracovné úlohy:

Príprava podkladov, zber údajov a ich zadávanie do databáz a excelu.
Pomoc pri príprave a kontrolovaní dokumentácie (úprava, vizualizácia, kontrola formátovania).
Príprava tabuliek a databáz.
Administratívna podpora pri zapisovaní údajov z interných kontrol a práca s internou dokumentáciou, fotografiami.
Výpomoc manažérovi údržby, napr.: účasť na riešení problémov a analýz, príprava podkladov pre spracovanie smerníc
Spracovanie a vyhodnocovanie dát"
"Brigáda pre študenta - podpora výroby - práca s rozsiahlymi databázami, administratívna podpora, programovanie",Magna,"Kechnec 265, Kechnec","[""5"",""5"",""EUR"",""hod.""]",na dohodu (brigády),,2025-09-26T00:00:00.000Z,4660475,https://www.profesia.sk/praca/magna/O4660475,https://www.profesia.sk/praca/magna/C250713,"Hľadáme šikovného študentka/študentku, ktorý nám pomôže na výrobnom oddelení LEAN počas dní podľa vlastného výberu.
Náplňou Vašej práce bude podpora oddelenia výroby.

Hlavné pracovné úlohy:

Príprava podkladov, zber údajov a ich zadávanie do databáz a excelu.
Pomoc pri príprave a kontrolovaní dokumentácie (úprava, vizualizácia, kontrola formátovania).
Príprava tabuliek a databáz.
Administratívna podpora pri zapisovaní údajov z interných kontrol a práca s internou dokumentáciou, fotografiami.
Výpomoc inžinierom výroby a LEAN, napr.: účasť na riešení problémov a analýz, príprava podkladov pre spracovanie smerníc
Spracovanie a vyhodnocovanie výrobných dát"
"Vodič VZV - ECOPAP, s.r.o.",ADRESY SPOLOČNOSTÍ,"Kostiviarska, Banská Bystrica","[""930"",""930"",""EUR"",""mesiac""]",plný úväzok,,2025-09-26T00:00:00.000Z,5164995,https://www.profesia.sk/praca/shp-group/O5164995,https://www.profesia.sk/praca/shp-group/C10591,"Obsluha VZV a lisu
Vykládky a nakládky kamiónov
Natláčanie papiera na dopravník
Nakládka kontajnerov
Odkladanie balíkov od lisu
Vykládka zberového papiera od externých dodávateľov na prevádzke
Ďalšie práce a činnosti súvisiace s dohodnutým druhom práce podľa pokynov nadriadeného.

Pracovná doba: 8 hod. ranná zmena, pondelok - piatok (6:30 – 15:00)"
Upratovač/ka vo výrobe - Sučany,KILTER s.r.o.,"Ulica priemyselná 1, Sučany","[""6"",""8"",""EUR"",""hod.""]","skrátený úväzok, na dohodu (brigády)",1 years,2025-09-26T00:00:00.000Z,5164994,https://www.profesia.sk/praca/kilter/O5164994,https://www.profesia.sk/praca/kilter-s-r-o/C229998,"Upratovanie administratívnych a výrobných priestorov: umývanie podláh sedačkovým podlahovým automatom, ručné umývanie, zametanie výrobných hál, utieranie prachu, vysypávanie košov z výroby, umývanie okien, umývanie sociálnych zariadení, dopĺňanie hygienického materiálu, umývanie stolov a stoličiek, čistenie obkladov, čistenie zariadení spŕch, umyvárni, šatní a pod. v priemyselnej zóne v Sučanoch.

Práca vhodná pre ženu aj muža.

Práca je vo výrobnom závode: 1 zmenná prevádzka

Pracovný čas ranná zmena
od 06,00 hod. do 12,30 hod. (skrátený úväzok), 7,30hod do 14,00hod.


V prípade potreby práca nadčas v sobotu vždy na základe dohody.

Autobusové spojenie z MT "
Brigáda pre študenta VŠ na oddelení kvality - Quality trainee,Magna,"Kechnec 265, Kechnec","[""5"",""5"",""EUR"",""hod.""]",na dohodu (brigády),,2025-09-26T00:00:00.000Z,4906692,https://www.profesia.sk/praca/magna/O4906692,https://www.profesia.sk/praca/magna/C250713,"Hľadáme šikovného študentka/študentku, ktorý nám pomôže na na oddelení Kvality. Možnosť vybrať si dni v práci podľa vlastného výberu.
Náplňou Vašej práce bude podpora oddelenia.
Hlavné pracovné úlohy:

Príprava podkladov, zber údajov a ich zadávanie do databáz a excelu.
Podpora pre compliance ako súčasť priprav na audity
Pomoc pri riešení požiadaviek a podnetov kolegov z výroby
Príprava tabuliek a databáz, prác s dátami a rozsiahlymi tabuľkami
Výpomoc pri riešení úloh"
Obchodný zástupca Nitriansky kraj,"Delitalia, s.r.o.",Bratislavský kraj (Práca vyžaduje cestovanie),"[""2000"",""2000"",""EUR"",""mesiac""]",živnosť,,2025-09-11T00:00:00.000Z,5156244,https://www.profesia.sk/praca/delitalia/O5156244,https://www.profesia.sk/praca/delitalia-s-r-o/C100611,"Vyhľadávanie nových zákazníkov na gastro prevádzkach a udržiavanie vzťahov s existujúcimi zákazníkmi.

Prezentácia, propagácia a predaj produktov spoločnosti.

Tvorba objednávok.

Riešenie reklamácií.

Kontrola a starostlivosť o pohľadávky.

Príprava a spracovanie obchodných zmlúv, cenových ponúk a dojednávanie zmluvných podmienok.

Administratívne úkony spojené s prácou obchodného zástupcu.

Zodpovednosť za rast predaja a budovanie vzťahov so zákazníkmi.

Monitorovanie konkurencie."
Operátor/Operátorka call centra - Bratislava,Union,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","[""1150"",""1150"",""EUR"",""mesiac""]",plný úväzok,,2025-09-26T00:00:00.000Z,5164993,https://www.profesia.sk/praca/union/O5164993,https://www.profesia.sk/praca/union/C32247,"Baví Ťa komunikácia a rôznorodá práca? 
Je pre teba prirodzené pýtať sa a hľadať riešenia? 
Nebojíš sa slova ""obchod"" a ""plán""?
Tímový duch a klient na prvom mieste nie sú pre teba iba prázdne slová?
Je pre teba dôležité pracovať pre transparentnú značku nezaťaženú kauzami?

 Ak si odpovedal/odpovedala áno, poď pracovať k nám, bude sa Ti dariť! 

Naše call centrum funguje od roku 1993, je prvým call centrom v poisťovníctve a je jedným z najlepších na Slovensku! 

Tím do ktorého pozíciu obsadzuejeme sa venuje prioritne otázkam a životným situáciám klientov komerčnej poisťovne Union.


 

A čo Ťa čaká?

Moderne vybavené call centrum, kde s klientom chatuješ, mailuješ, telefonuješ získaš vedomosti z poisťovníctva a dokážeš ich potom pri komunikácii s klientom aplikovať. Skúsenejší a ochotní kolegovia a kolegyne TI pomôžu pri odbornom zaškoľovaní, supervízorka Silvia bude tvojou podporou pri adaptácií u nás v Unione,  bude s tebou individuálne pracovať. S trénerkou Luckou nastavuješ tvoj rozvoj a bude ti pomáhať posúvať sa vpred.

 

Ako budeš pracovať?

Budeš pracovať v open space spolu s ďalšími operátormi a operátorkami. Pracovná doba je len počas pracovných dní (víkendy máš pre seba a svoje koníčky, či rodinu).
Prvé mesiace, kým spoznáš čo potrebujú poradiť naši klienti bude tvoja pracovná doba od 8:00 - 16:15. Potom už podľa dohodnutého harmonogramu zmien sprístupneného týždeň vopred (od 7:30 do 18:00, denná zmena trvá 8 hodín a 15minút). 

Po zapracovaní a získaní istoty môžeš pracovať flexibilne - aj z domu.  

Odmena pre Teba? 


 K Tvojmu platu sú navyše odmeny v podobe variabilnej zložky mzdy. Nástupný plat je 1150 Eur brutto, za každý úspešný obchod získavaš provízie, a ak budeš šikovný/ šikovná, zarobíš si aj 1550,- Eur (vrátane odmien). 

Okrem toho máme rôzne motivačné súťaže v rámci tímu, do ktorých budeš samozrejme zapojený/zapojená aj Ty a môžeš získať ďalšiu odmenu k platu.

Čaká Ťa aj tím, v ktorom sa kolegovia vzájomne podporujú a vytvárajú atmosféru, kde sa môžeš pýtať a rozvíjať, tiež neformálne akcie a teambuildingy s kolegami z Bratislavy, Trenčína.
"
Staň sa parťákom v logistike Alza.sk – administratívna podpora od 1 405€,Alza.sk s. r. o.,Okres Senec,"[""1405"",""1405"",""EUR"",""mesiac""]",plný úväzok,,2025-09-26T00:00:00.000Z,3982424,https://www.profesia.sk/praca/alza-sk/O3982424,https://www.profesia.sk/praca/alza-sk-s-r-o/C42818,"Máš rád, keď sa práca hýbe a každý deň prinesie niečo nové? Administratíva ti ide od ruky, ale nechceš celý deň presedieť za stolom? Skladové prostredie ti nerobí problém? Tak poď k nám – máme pre teba miesto, ktoré ťa určite nebude nudiť!

Čo ťa bude čakať na tejto pozícii:
▪Nebudeš len sedieť pri počítači – časť dňa stráviš aj v sklade: vyzdvihneš, zabalíš, odošleš.
▪Administratíva bude je hlavnou misiou – vyhľadávanie, triedenie, evidencia a spracovávanie dát.
▪Denne si pokecáš s dodávateľmi, dopravcami aj kolegami naprieč firmou.
▪Náš interný systém sa rýchlo stane tvojím kamarátom – všetko ťa naučíme!
▪Reportingy, štatistiky či reklamácie budeš mať pod palcom TY.
▪Spoznáš super tím ľudí a spolu zvládnete aj nečakané situácie.

Čo od teba potrebujeme:

 Ochotu pracovať krátky/dlhý týždeň.
Skúsenosť s administratívou (aspoň základ).
Pohodu so skladovým prostredím (žiadne rukavičky).
Zmysel pre detail, logické myslenie a chuť sa učiť nové veci.
 SŚ ekonomického smeru je plus, ale nie podmienka."
Práca pre každého v Galante? Iba na 1 zmenu s ubytovaním a dopravou zadarmo (operátor výroby),INDEX NOSLUŠ s.r.o.,Galanta,"[""845"",""845"",""EUR"",""mesiac""]",plný úväzok,,2025-09-26T00:00:00.000Z,5164992,https://www.profesia.sk/praca/index-noslus/O5164992,https://www.profesia.sk/praca/index-noslus-s-r-o/C523,"Nemáš skúsenosti? Nevadí – všetko ťa naučíme! Práca je vhodná pre každého, kto chce rýchlo zarábať vo stabilnej firme.

Tvojou úlohou bude :
- obsluha a kontrola kvality výrobkov
- balenie a príprava setov
- príprava materiálu – vybaľovanie a nakladanie na linku."
"Nový sklad, nové výzvy, nový smer – buď náš Vedúci zmeny!",Alza.sk s. r. o.,Okres Senec,"[""1470"",""1470"",""EUR"",""mesiac""]",plný úväzok,2 years,2025-09-26T00:00:00.000Z,4977827,https://www.profesia.sk/praca/alza-sk/O4977827,https://www.profesia.sk/praca/alza-sk-s-r-o/C42818,"Tvoríme logistiku budúcnosti s novou generáciou talentov v inovatívnom prostredí s automatizovanou technológiou!

Láka Ťa dynamická práca v logistike, ktorá Ti prinesie nové výzvy? Máš skúsenosti s vedením a motiváciou tímu ľudí v sklade? Tak to si na správnom mieste!

Čo bude tvojou náplňou práce:

 týždenne z nášho skladu dokážeme poslať aj pol milióna balíčkov pri takmer 100%-nej kvalite doručenia
 zodpovednosť za vedenie a fungovanie zvereného úseku skladu
 vedenie a motívácia svojho tímu (15-20 skladníkov)
 zabezpečenie plnenia stanovených cieľov a kvalitatívnych ukazovateľov
 pravidelný reporting definovaných ukazovateľov a štatistík
 zodpovednosť za poriadok v sklade v rámci normy 5S
 riešenie denných prevádzkových potrieb a ad-hoc situácií
 komunikácia a spolupráca s ostatnými oddeleniami
 budeš súčasť biznisu
 vedenie pohovorov a spoluzodpovedosť za výber svojich ľudí do tímu


Reaguj zaslaním CV vtedy, keď si si istý, že:
1) nie je pre teba problém pracovať krátky/dlhý týždeň
2) zvládneš riadenie cca 15-20 ľudí na základe svojich predošlých skúseností
3) pracovné miesto priamo v sklade a takomto prostredí je pre teba vyhovujúce - žiadne rukavičky.

V prípade, že si odpovedal na všetky požiadavky ,,áno, to spĺňam"", nie je nič, čím by si si nebol istý a máš preukázateľné skúsenosti na podobnej pozícii, určite zareaguj a staň sa súčasťou nášho tímu!
Za bonus môžeš považovať aj super kolektív, ktorý ti bude vždy nápomocný. Neváhaj sa nám ozvať. Veríme, že hľadáme práve teba!

Pracovná doba:
krátky týždeň: Streda, Štvrtok
dlhý týždeň: Pondelok, Utorok, Piatok, Sobota, Nedeľa
pracovná zmena v trvaní 11hod/denne, ranná zmena od 5:00 do 17:00 / poobedná
zmena od 17:00 do 5:00"
"Brigáda pre študenta - výpomoc na oddelení inžinieringu - meranie výrobných časov, nahrávanie videí, príprava analýz ergonómie pracovísk",Magna,"Kechnec 265, Kechnec","[""5"",""5"",""EUR"",""hod.""]",na dohodu (brigády),,2025-09-26T00:00:00.000Z,4921994,https://www.profesia.sk/praca/magna/O4921994,https://www.profesia.sk/praca/magna/C250713,"Hľadáme šikovného študenta/študentku, ktorý nám pomôže na oddelení výrobného inžinierstva.

Ak sa nebojíš práce s Excelom, vieš nahrávať a editovať videá, pracovať s Wordom a ideálne aj študuješ oblasť, ktorá je spojená s automobilovou výrobou alebo elektrotechnikou, si ten pravý človek pre nás.

Ako bude vyzerať tvoja náplň práce:

denná pomoc na oddelení výrobného inžinierstva a plnenie úloh od kolegov
pomoc pri posudzovaní ergonómie pracovísk aj ich vyhodnocovanie, čo zahŕňa nahrávanie videí, výber zaujímavých sekvencií videí, ich vystrihnutie a spracovanie, fotografovanie a vypracovanie analýz a doplnenie formulárov
spracovanie dát v programe Excel, príprava kontingenčných (pivot) tabuliek, grafov, výber údajov
príprava prezentácií, návodov, usmernení, dokumentácie
bežná administratívna podpora
ak ťa to zaujíma, tak aj možnosť dostať sa do problematiky rozloženia výrobných liniek, návrhov rozloženia strojov, výpočtov kapacít liniek a veľa ďalšieho."
Magister Farmácie,PATRICIUS s.r.o.,"Námestie padlých hrdinov 1, Ivanka pri Dunaji","[""1500"",""1500"",""EUR"",""mesiac""]",skrátený úväzok,,2025-09-26T00:00:00.000Z,5164991,https://www.profesia.sk/praca/patricius/O5164991,https://www.profesia.sk/praca/patricius-s-r-o/C227513,"expedícia, zastupovanie"
Supervízor výroby / Zmenový líder - Nová výroba v Kechneci,Magna,"Kechnec 265, Kechnec","[""1900"",""1900"",""EUR"",""mesiac""]",plný úväzok,,2025-09-26T00:00:00.000Z,4709621,https://www.profesia.sk/praca/magna/O4709621,https://www.profesia.sk/praca/magna/C250713,"Pozíciu obsadzujeme pre nový závod Magna Electronics Slovakia s.r.o. v Kechneci.
Práca sa vykonáva v 12 hodinovom zmenovom systéme s voľnými víkendmi, pracuje sa 3-4 dni v týždni (1x dlhý a 2x krátky týždeň). Supervízor priamo zodpovedá manažérovi výrobného oddelenia a vedie podriadených tímlídrov a operátorov (2-3 Tímlídri a cca 25-30 operátori).

Hlavné pracovné činnosti sú:

Napĺňanie výrobného programu podľa požiadaviek zákazníkov.

Dodržiavanie výrobného plánu a dodržiavania procesov výroby
Kontrola kvality procesov - identifikácia problémových oblastí
Reorganizácia a redistribúcia zdrojov pri poruchách a obmedzeniach, spolupráca s údržbou
Spolupráca s tímlídrami mi pri rozdelení operátorov na stroje
Analýza reklamácií zákazníkov v spolupráci s ME a údržbou, oznamovanie nápravných opatrení

Sledovanie ukazovateľov

Sledovanie, kontrola a nápravné opatrenia pre dosiahnutie kľúčových cieľov (KPI) - bezpečnosť, kvantita, kvalita a iné
Sledovanie stavu zásob vo výrobe

Neustále zlepšovanie

Kontinuálne zlepšovanie týkajúce sa strojov, personálu, materiálu a iné
Vedenie a podpora Lean projektov
Spolupráca pri zavedení zlepšení na oddelení s ostatnými oddeleniami

Projekty

Priama podpora projektov pracovnými skúsenosťami
Spolupráca pri príprave alebo zmene pracovných systémov
Podpora pri prevzatí, inštalácií a finálnom spustení strojov a nástrojov."
